geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Almere,Totaal,Suriname,Eenoudergezin,60% - 80%,c00_preterm_birth,256,14.0625,50.5891524006244,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Suriname,Eenoudergezin,80% - 100%,c00_preterm_birth,256,7.03125,86.3363678480986,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Suriname,Tweeoudergezin,0% - 20%,c00_preterm_birth,476,11.5546218487395,34.1804633154996,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Suriname,Tweeoudergezin,20% - 40%,c00_preterm_birth,476,8.61344537815126,58.2731186516242,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Suriname,Tweeoudergezin,40% - 60%,c00_preterm_birth,476,7.35294117647059,75.4674886186839,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Suriname,Tweeoudergezin,60% - 80%,c00_preterm_birth,476,9.45378151260504,92.4884003480748,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Suriname,Tweeoudergezin,80% - 100%,c00_preterm_birth,475,7.99743626264065,131.803779758986,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Nederlandse Antillen,Totaal,0% - 20%,c00_preterm_birth,201,11.4509803921569,21.4730954854719,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Nederlandse Antillen,Totaal,20% - 40%,c00_preterm_birth,200,9,36.8520109929644,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Nederlandse Antillen,Totaal,40% - 60%,c00_preterm_birth,200,8.5,55.605589711784,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Nederlandse Antillen,Totaal,60% - 80%,c00_preterm_birth,200,5,76.5513934848661,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Nederlandse Antillen,Totaal,80% - 100%,c00_preterm_birth,200,12.5,119.372259908127,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Totaal,0% - 20%,c00_preterm_birth,1276,7.13166144200627,25.3876713039177,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Totaal,20% - 40%,c00_preterm_birth,1276,6.66144200626959,46.4021114226034,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Totaal,40% - 60%,c00_preterm_birth,1276,6.66144200626959,67.5084539169068,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Totaal,60% - 80%,c00_preterm_birth,1276,7.60188087774295,89.1961235721633,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Totaal,80% - 100%,c00_preterm_birth,1272,6.68238993710692,138.317929985599,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Eenoudergezin,0% - 20%,c00_preterm_birth,178,8.42696629213483,18.1725382422244,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Eenoudergezin,20% - 40%,c00_preterm_birth,177,8.46527068437181,26.9101235151092,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Eenoudergezin,40% - 60%,c00_preterm_birth,176,8.52272727272727,33.3203515260564,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Eenoudergezin,60% - 80%,c00_preterm_birth,176,6.25,46.7897401946056,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Eenoudergezin,80% - 100%,c00_preterm_birth,176,6.25,86.7612579742477,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Tweeoudergezin,0% - 20%,c00_preterm_birth,1088,7.2610294117647,30.3292199369317,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Tweeoudergezin,20% - 40%,c00_preterm_birth,1088,5.79044117647059,54.1859326956627,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Tweeoudergezin,40% - 60%,c00_preterm_birth,1084,7.10332103321033,73.318180462269,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Tweeoudergezin,60% - 80%,c00_preterm_birth,1084,7.47232472324723,93.967797458221,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Overig,Tweeoudergezin,80% - 100%,c00_preterm_birth,1084,6.54981549815498,142.980204858142,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Totaal,0% - 20%,c00_preterm_birth,2644,8.88804841149773,24.8955191906853,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Totaal,20% - 40%,c00_preterm_birth,2644,7.75340393343419,43.7987018407624,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Totaal,40% - 60%,c00_preterm_birth,2644,7.11043872919818,63.5278700730105,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Totaal,60% - 80%,c00_preterm_birth,2640,7.08333333333333,84.303129630286,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Totaal,80% - 100%,c00_preterm_birth,2640,7.38636363636363,129.300226999208,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_preterm_birth,544,10.4779411764706,18.623573304038,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_preterm_birth,544,8.63970588235294,27.548627784114,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_preterm_birth,544,9.92647058823529,34.8233221784294,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_preterm_birth,544,9.375,48.2105083321574,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_preterm_birth,540,6.85185185185185,85.0274664655618,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_preterm_birth,2079,8.22560026678524,30.9502089314531,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_preterm_birth,2076,6.50289017341041,53.5526124224672,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_preterm_birth,2076,6.45472061657033,71.4840011334394,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_preterm_birth,2076,7.27360308285164,90.8448428763327,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_preterm_birth,2076,7.80346820809249,135.463747323324,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Totaal,0% - 20%,c00_preterm_birth,2173,9.93992728306792,28.175984106958,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Totaal,20% - 40%,c00_preterm_birth,2172,8.60957642725599,51.7311607381046,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Totaal,40% - 60%,c00_preterm_birth,2172,7.36648250460405,70.8732705035728,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Totaal,60% - 80%,c00_preterm_birth,2172,7.78084714548803,90.4392870631723,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Totaal,80% - 100%,c00_preterm_birth,2172,8.05709023941068,135.712171099113,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Eenoudergezin,0% - 20%,c00_preterm_birth,345,10.1343223736969,18.8353258094007,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Eenoudergezin,20% - 40%,c00_preterm_birth,344,11.3372093023256,27.9558198608914,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Eenoudergezin,40% - 60%,c00_preterm_birth,344,9.88372093023256,36.0616941729952,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Eenoudergezin,60% - 80%,c00_preterm_birth,344,10.7558139534884,50.5519914433945,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Eenoudergezin,80% - 100%,c00_preterm_birth,344,8.43023255813954,88.6212094231523,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Tweeoudergezin,0% - 20%,c00_preterm_birth,1816,8.81057268722467,35.5398232463179,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Tweeoudergezin,20% - 40%,c00_preterm_birth,1816,7.76431718061674,59.9841890979211,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Tweeoudergezin,40% - 60%,c00_preterm_birth,1816,7.98458149779736,76.8077606141601,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Tweeoudergezin,60% - 80%,c00_preterm_birth,1816,7.48898678414097,95.1354642816622,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Totaal,Tweeoudergezin,80% - 100%,c00_preterm_birth,1812,8.11258278145695,140.512085632555,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Totaal,0% - 20%,c00_preterm_birth,832,10.6971153846154,39.7022696757513,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Totaal,20% - 40%,c00_preterm_birth,832,7.69230769230769,64.6854221623,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Totaal,40% - 60%,c00_preterm_birth,832,8.89423076923077,80.7668875151856,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Totaal,60% - 80%,c00_preterm_birth,829,7.71901709401709,98.5101341097272,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Totaal,80% - 100%,c00_preterm_birth,828,8.45410628019324,143.369427285838,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Tweeoudergezin,0% - 20%,c00_preterm_birth,760,9.73684210526316,45.5462404118814,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Tweeoudergezin,20% - 40%,c00_preterm_birth,760,8.28947368421053,68.1073939658787,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Tweeoudergezin,40% - 60%,c00_preterm_birth,760,7.89473684210526,83.2965709390586,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Tweeoudergezin,60% - 80%,c00_preterm_birth,760,7.76315789473684,100.778896152666,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 100%,c00_preterm_birth,759,8.43567251461988,145.585214658549,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Totaal,0% - 20%,c00_preterm_birth,372,11.8279569892473,23.6623641376876,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Totaal,20% - 40%,c00_preterm_birth,372,13.7096774193548,42.3331595136342,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Totaal,40% - 60%,c00_preterm_birth,371,9.1573165030388,61.4428927690417,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Totaal,60% - 80%,c00_preterm_birth,368,8.15217391304348,81.4927557050961,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Totaal,80% - 100%,c00_preterm_birth,368,8.69565217391304,123.632887096939,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Tweeoudergezin,0% - 20%,c00_preterm_birth,240,15,34.6568588953487,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Tweeoudergezin,20% - 40%,c00_preterm_birth,238,10.5014124293785,58.8774617354395,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Tweeoudergezin,40% - 60%,c00_preterm_birth,236,6.35593220338983,74.9278585960888,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Tweeoudergezin,60% - 80%,c00_preterm_birth,236,8.89830508474576,91.6469649653845,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Suriname,Tweeoudergezin,80% - 100%,c00_preterm_birth,236,10.1694915254237,133.618982270501,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Totaal,0% - 20%,c00_preterm_birth,652,7.36196319018405,25.0634114421393,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Totaal,20% - 40%,c00_preterm_birth,652,6.90184049079755,46.1157334315411,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Totaal,40% - 60%,c00_preterm_birth,652,7.36196319018405,67.5613758659357,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Totaal,60% - 80%,c00_preterm_birth,652,7.66871165644172,89.5311737318595,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Totaal,80% - 100%,c00_preterm_birth,649,7.55226084980686,139.797784993617,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Tweeoudergezin,0% - 20%,c00_preterm_birth,556,7.73381294964029,30.1639895242147,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Tweeoudergezin,20% - 40%,c00_preterm_birth,556,5.03597122302158,53.8203927350842,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Tweeoudergezin,40% - 60%,c00_preterm_birth,556,8.81294964028777,73.4890183182674,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Tweeoudergezin,60% - 80%,c00_preterm_birth,556,6.83453237410072,94.2376771149932,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Overig,Tweeoudergezin,80% - 100%,c00_preterm_birth,555,7.92279220102179,144.571531956055,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Totaal,0% - 20%,c00_preterm_birth,1344,9.82142857142857,24.8203345345708,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Totaal,20% - 40%,c00_preterm_birth,1344,8.4077380952381,43.9768216440779,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Totaal,40% - 60%,c00_preterm_birth,1340,7.23880597014925,63.4825519425709,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Totaal,60% - 80%,c00_preterm_birth,1340,7.31343283582089,84.1288407996245,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Totaal,80% - 100%,c00_preterm_birth,1340,7.91044776119403,129.87718154274,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_preterm_birth,276,10.1449275362319,18.2431034891669,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_preterm_birth,276,10.8695652173913,27.4754899815597,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_preterm_birth,276,10.1449275362319,34.8419261430437,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_preterm_birth,275,11.2691815856777,48.4699354890238,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_preterm_birth,272,5.88235294117647,86.6067032009432,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_preterm_birth,1056,9.56439393939394,31.0350535323803,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_preterm_birth,1056,6.62878787878788,53.6677984423599,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_preterm_birth,1056,7.48106060606061,71.2458595014666,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_preterm_birth,1056,6.62878787878788,90.5145497570749,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Mannen,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_preterm_birth,1053,8.45287475515612,136.149181393207,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Totaal,0% - 20%,c00_preterm_birth,2076,8.28516377649326,28.2307893198352,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Totaal,20% - 40%,c00_preterm_birth,2076,6.64739884393064,51.3768365316111,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Totaal,40% - 60%,c00_preterm_birth,2076,6.45472061657033,70.9833689975343,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Totaal,60% - 80%,c00_preterm_birth,2076,7.80346820809249,90.4957025317199,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Totaal,80% - 100%,c00_preterm_birth,2074,7.42462115294485,135.557498084102,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Eenoudergezin,0% - 20%,c00_preterm_birth,332,9.33734939759036,19.6355087899834,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Eenoudergezin,20% - 40%,c00_preterm_birth,332,7.53012048192771,27.9916781345797,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Eenoudergezin,40% - 60%,c00_preterm_birth,329,10.0426094622392,35.754934183904,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Eenoudergezin,60% - 80%,c00_preterm_birth,328,7.92682926829268,49.348408878907,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Eenoudergezin,80% - 100%,c00_preterm_birth,328,6.09756097560976,85.4085300478286,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Tweeoudergezin,0% - 20%,c00_preterm_birth,1736,7.14285714285714,35.3083166404714,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Tweeoudergezin,20% - 40%,c00_preterm_birth,1736,5.81797235023042,60.1431622705862,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Tweeoudergezin,40% - 60%,c00_preterm_birth,1732,6.87066974595843,76.9229070887326,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Tweeoudergezin,60% - 80%,c00_preterm_birth,1732,8.89145496535797,95.4109708435207,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Totaal,Tweeoudergezin,80% - 100%,c00_preterm_birth,1732,6.9284064665127,140.567229559659,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Zonder migratieachtergrond,Totaal,0% - 20%,c00_preterm_birth,776,8.11855670103093,39.8123736267612,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Zonder migratieachtergrond,Totaal,20% - 40%,c00_preterm_birth,776,6.44329896907216,65.2018938921874,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Zonder migratieachtergrond,Totaal,40% - 60%,c00_preterm_birth,776,7.60309278350516,80.5797800227362,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Zonder migratieachtergrond,Totaal,60% - 80%,c00_preterm_birth,774,9.17552481170878,98.2996236375717,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Zonder migratieachtergrond,Totaal,80% - 100%,c00_preterm_birth,772,6.86528497409326,145.453137072879,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,0% - 20%,c00_preterm_birth,714,7.98443286673781,45.948491929825,Totaal,5,Vroeggeboorte,NA,NA,NA
Almere,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,20% - 40%,c00_preterm_birth,712,6.60112359550562,68.5711747112894,Totaal,5,Vroeggeboorte,NA,NA,NA
